Altitude_km,Mach_0.073,Mach_0.074,Mach_0.075,Mach_0.076,Mach_0.077,Mach_0.078,Mach_0.079,Mach_0.080,Mach_0.081,Mach_0.082,Mach_0.083,Mach_0.084,Mach_0.085,Mach_0.086,Mach_0.087,Mach_0.088,Mach_0.089,Mach_0.090,Mach_0.091,Mach_0.092,Mach_0.093,Mach_0.094,Mach_0.095,Mach_0.096,Mach_0.097,Mach_0.098,Mach_0.099,Mach_0.100,Mach_0.101,Mach_0.102,Mach_0.103,Mach_0.104,Mach_0.105,Mach_0.106,Mach_0.107,Mach_0.108,Mach_0.109,Mach_0.110,Mach_0.111,Mach_0.112,Mach_0.113,Mach_0.114,Mach_0.115,Mach_0.116,Mach_0.117,Mach_0.118,Mach_0.119,Mach_0.120,Mach_0.121,Mach_0.122,Mach_0.123,Mach_0.124,Mach_0.125,Mach_0.126,Mach_0.127,Mach_0.128,Mach_0.129,Mach_0.130,Mach_0.131,Mach_0.132,Mach_0.133,Mach_0.134,Mach_0.135,Mach_0.136,Mach_0.137,Mach_0.138,Mach_0.139,Mach_0.140,Mach_0.141,Mach_0.142,Mach_0.143,Mach_0.144,Mach_0.145,Mach_0.146,Mach_0.147,Mach_0.148,Mach_0.149,Mach_0.150,Mach_0.151,Mach_0.152,Mach_0.153,Mach_0.154,Mach_0.155,Mach_0.156,Mach_0.157,Mach_0.158,Mach_0.159,Mach_0.160,Mach_0.161,Mach_0.162,Mach_0.163,Mach_0.164,Mach_0.165,Mach_0.166,Mach_0.167,Mach_0.168,Mach_0.169,Mach_0.170,Mach_0.171,Mach_0.172,Mach_0.173,Mach_0.174,Mach_0.175,Mach_0.176,Mach_0.177,Mach_0.178,Mach_0.179,Mach_0.180,Mach_0.181,Mach_0.182,Mach_0.183,Mach_0.184,Mach_0.185,Mach_0.186,Mach_0.187,Mach_0.188,Mach_0.189,Mach_0.190,Mach_0.191,Mach_0.192,Mach_0.193,Mach_0.194,Mach_0.195,Mach_0.196,Mach_0.197,Mach_0.198,Mach_0.199,Mach_0.200,Mach_0.201,Mach_0.202,Mach_0.203,Mach_0.204,Mach_0.205,Mach_0.206,Mach_0.207,Mach_0.208,Mach_0.209,Mach_0.210,Mach_0.211,Mach_0.212,Mach_0.213,Mach_0.214,Mach_0.215,Mach_0.216,Mach_0.217,Mach_0.218,Mach_0.219,Mach_0.220,Mach_0.221,Mach_0.222,Mach_0.223,Mach_0.224,Mach_0.225,Mach_0.226,Mach_0.227,Mach_0.228,Mach_0.229,Mach_0.230,Mach_0.231,Mach_0.232,Mach_0.233,Mach_0.234,Mach_0.235,Mach_0.236,Mach_0.237,Mach_0.238,Mach_0.239,Mach_0.240,Mach_0.241,Mach_0.242,Mach_0.243,Mach_0.244,Mach_0.245,Mach_0.246,Mach_0.247,Mach_0.248,Mach_0.249
2.5,,,,,,,,,,,,,,25221.274504517267,25452.651769631986,25673.88327295059,25885.05078992308,26086.18855293728,26277.39899637746,26458.735072397154,26630.203185955575,26791.92758203872,26943.87594152427,27086.181606432852,27218.776022752565,27341.75109963781,27455.196433247205,27559.063643759342,27657.17420760258,27746.03473745651,27825.622982136803,27896.038188357415,27957.229314711447,28009.291757379822,28052.18648480349,28085.99915847836,28110.698518472505,28126.313370192478,28132.868210319935,28130.367787613333,28118.82283617578,28098.263015692344,28068.684326721563,28030.099157920886,27982.511790886158,27925.937492934634,27860.368419079503,27785.835013875905,27702.310889285432,27609.814288342262,27508.313290989787,27397.867995523102,27278.488232880893,27151.781397245068,27019.527248318787,26881.71717649481,26738.334313320116,26589.35214997119,26434.816195786483,26274.697832813596,26108.955650602446,25937.639292373522,25760.700605325186,25578.196690070024,25390.07011272544,25196.38377682989,24996.92008119912,24791.87516076144,24581.330276875437,24365.02886823334,24143.023675038112,23915.381304399667,23681.97431846577,23442.865522953547,23198.131666730595,22947.864079027022,22691.658707645107,22429.562824908047,22161.916812068266,21888.538989795106,21609.516534629736,21324.307516231005,21033.613728577246,20736.86271363377,20434.474485312632,20126.180046987967,19812.05872891878,19492.202699645106,19166.2867471814,18834.37855103257,18497.0233813691,18153.399792926863,17803.558030655833,17448.080556301673,17086.556800848746,16719.63285159965,16345.722024969691,15966.617321581201,15581.255647197955,15189.706743283095,14792.051192217456,14388.38085877402,13978.79932831048,13562.555880243555,13140.342627176753,12711.50938146731,12276.947565015253,11835.138058092423,11386.967746938171,10932.544888157769,10471.989432377217,10004.479124952297,9531.053784852353,9049.840925120137,8562.914348633385,8070.452968221332,7570.432613553559,7062.863840819024,6550.114223544006,6029.995132886084,5503.787088704172,4971.641088896467,4431.087676363291,3884.7873592526157,3331.533572225373,2772.8391264328166,2205.9747351917395,1632.4334752665236,1055.2983703752543,471.80877422748745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.75,,,,,,,,,,,,,,,,24994.035712202996,25211.046160921476,25418.031187763852,25615.15065378259,25802.45371710213,25979.998793279203,26147.796269433828,26305.921588914363,26454.5082069785,26593.426659301418,26722.873799377878,26842.837727949875,26953.315654631588,27058.053433842393,27153.630569496025,27240.020362012885,27317.369721847506,27385.57683346993,27444.747300811367,27494.87037758765,27536.007129103968,27568.122942769405,27591.30456266444,27605.500183190015,27610.78639138929,27607.144055602505,27594.59835074226,27573.156451620343,27542.835534869686,27503.63704025398,27455.576603457906,27398.655818124338,27332.890825084745,27258.273438564676,27174.8169133385,27082.52691376074,26981.406618814468,26871.455753571467,26754.35385931961,26631.820493785894,26503.804625992234,26370.28181087407,26231.345802732645,26086.920898441072,25937.04901997879,25781.703757738385,25620.846333477413,25454.620920302466,25282.79287162374,25105.505973741514,24922.705760714187,24734.450400915874,24540.67359667003,24341.288743877387,24136.502032835786,23926.070107268297,23710.217864826467,23488.662696914445,23261.646753113175,23029.051307548092,22790.947883330904,22547.191232055295,22297.846218850504,22042.73647340561,21782.183485310394,21516.012905530577,21244.013069755496,20966.544076198785,20683.393419544354,20394.640499945042,20100.029118255607,19799.620272618995,19493.486641134474,19182.10762529737,18864.39718809722,18541.222476265455,18212.26256655144,17877.602786684114,17536.861231946263,17190.590995543287,16838.397683443305,16480.35944883036,16116.565835709123,15747.118225073376,15371.534250682387,14989.877044666508,14602.219987847151,14209.30803989763,13809.81195962571,13404.351957420724,12992.316231973324,12574.517633232492,12150.318880495557,11719.799299664737,11283.048507545907,10840.166794384335,10390.381364480687,9934.643870500891,9473.087184938166,9003.918503411907,8530.11397701616,8048.845302422844,7561.169625100141,7067.185109882877,6567.000240787245,6059.578601210786,5547.32810656356,5026.821311206986,4500.518514102725,3968.5809766887032,3429.8527142158346,2883.0428031049087,2330.931194393117,1771.6666189799507,1205.9487418014905,633.8899466047224,54.04987882368732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,,,,,,,,,,,,,,,,,24521.761047485576,24734.64517463979,24937.726532311455,25130.9898039857,25314.609625195695,25488.531276683425,25652.82857511107,25807.63726242585,25952.98350151945,26088.79360947157,26215.2183122687,26332.30106601343,26443.657694412606,26545.891924691416,26639.11378735587,26723.24985725075,26798.45606112905,26864.669345946895,26921.95878873283,26970.351030397695,27009.83995077008,27040.48936768264,27062.267467953323,27075.260820724478,27079.418477798896,27074.7951382215,27061.379021834404,27039.21347518796,27008.300880482155,26968.646238528316,26920.25516362151,26863.143016425867,26797.313822799526,26722.776934536065,26639.541004189894,26547.613163788083,26446.97318343946,26339.302753457352,26226.29895977944,26107.92850282987,25984.176533658516,25855.072532118244,25720.66108787955,25580.80982253866,25435.679376709348,25285.11027128447,25129.21446738738,24967.963221181704,24801.31409641463,24629.315715279714,24451.916789568884,24269.048660265846,24080.88486554649,23887.36809466045,23688.2728550326,23483.944522812046,23274.148730005527,23058.765858455674,22838.022547534914,22612.00188120799,22380.38646832514,22143.223427757643,21900.57185621591,21652.74452425695,21399.102749058973,21140.20312007569,20875.6018142788,20605.348029798348,20329.8060610209,20048.771430354336,19761.998318796755,19469.54212585798,19171.829702423944,18868.233421586065,18559.189043034014,18244.799174029908,17924.333475931326,17598.260814102672,17266.670727917917,16929.664763279063,16586.372599456994,16237.832110523148,15883.651716621578,15523.376663982432,15157.62166918665,14785.914385735763,14408.93079052709,14025.426540862674,13636.605743886299,13241.284585168753,12840.20288208621,12432.761738416964,12019.023288043078,11599.826928672388,11173.742778021166,10741.60576408956,10304.36143738473,9859.590689531455,9409.948737817489,8952.87718764515,8490.260245762132,8021.272002042831,7547.0041202624925,7065.554045776938,6578.00316947855,6083.358037217004,5583.91296230485,5077.5593002526875,4564.339234837418,4045.537018836527,3520.0443858877115,2987.92860325706,2446.6446110967663,1897.4742965850892,1341.8132944819881,781.2152947153154,212.92232056636567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.25,,,,,,,,,,,,,,,,,,24035.656240809953,24244.69042982068,24443.96528053285,24633.654223199334,24813.695276493905,24984.218508837974,25145.299621581285,25296.905661040055,25439.183776435402,25572.060231148047,25695.690289486625,25813.6099910588,25922.541098779115,26022.44555705998,26113.44042263095,26195.54405042367,26268.779221034765,26333.172236086608,26388.7519357966,26435.548635924297,26473.59298088308,26502.882042036486,26523.481114964074,26535.35959630502,26538.553472994383,26533.115225748737,26519.003887657167,26496.269173682635,26464.902663843906,26424.929471341802,26376.362942542204,26319.199643932752,26253.45576600328,26179.136860898383,26096.25259769489,26004.79523561412,25906.444337564928,25802.812124883058,25693.94289555345,25579.773677325687,25460.398323199977,25335.736052539767,25205.863083624365,25070.660118576903,24930.2723477008,24784.625298782474,24633.685359066072,24477.490338144762,24316.000269933927,24149.2591862111,23977.32480139894,23800.040966462962,23617.446647405977,23429.593530426875,23236.546633379345,23038.089523278682,22834.261465327792,22625.27981512918,22410.88585463276,22191.12778184854,21966.06583702419,21735.772853147126,21499.900917417872,21258.93939938802,21012.52170643728,20760.453697616576,20503.294071710803,20240.60871946698,19972.741080217045,19699.194495343032,19420.3225271253,19135.887296435565,18846.291731321508,18550.9374947998,18250.23582020452,17944.28166485362,17632.378020275763,17315.385574834956,16992.56653614952,16664.416517580357,16330.572432230038,15991.099090881125,15646.575426017967,15296.097604558723,14939.706931650762,14578.014024195363,14211.015000069878,13837.51717246278,13458.161048816924,13073.679266859828,12682.245558001443,12285.898994465388,11882.702939310162,11474.1176234132,11059.531801007586,10639.029901121154,10211.901732487902,9779.835481958726,9341.310907856881,8896.374962409922,8445.082482175269,7988.4327693094965,7525.617289366644,7056.718208604048,6581.8268498412,6101.044002209077,5613.397852672919,5120.029362819339,4621.067783069571,4115.475606262895,3603.304959989815,3078.7829900336365,2546.3870275300505,2008.713854395959,1464.6016042605916,914.1414397987828,356.0092454875412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.5,,,,,,,,,,,,,,,,,,,,23740.94184631317,23936.690516110084,24122.905048170083,24299.650543268235,24466.94018348392,24624.91595772538,24773.546696669877,24912.927403937127,25043.099411973944,25167.5767239326,25283.09715421483,25389.7243314079,25487.52365097553,25576.511723043794,25656.71039936462,25728.145964579886,25790.891855550693,25844.891308704216,25890.302795618016,25927.035636325774,25955.164796149773,25974.68913828466,25985.64432857115,25988.034727126822,25981.919086968275,25967.252254743154,25944.090441759996,25912.438463203664,25872.30361949245,25823.687003604748,25766.6192266654,25701.10064971975,25627.137415897094,25544.737374569635,25455.536301429143,25361.168392745396,25261.6371963891,25156.9422105404,25047.07789643485,24932.06845289674,24811.91114382399,24686.596019434015,24556.104725672627,24420.526066842325,24279.72880800761,24133.804632526633,23982.72899736482,23826.46462122453,23665.051212430524,23498.541531947383,23326.79017379992,23149.94538421151,22967.834621486807,22780.623257374158,22588.107772854968,22390.46956379765,22187.625696813484,21979.634918498665,21766.39408810007,21547.958325072657,21324.200561571834,21095.37395017062,20861.140154960878,20621.765154132645,20377.09595589548,20127.1950681758,19871.876072933006,19611.461191551665,19345.762971333508,19074.555847373045,18798.195119921198,18516.451117689856,18229.38956741855,17937.087009097864,17639.26440571845,17336.3583280106,17027.68541062093,16714.100204236674,16394.879451376873,16070.072187390637,15740.198475440397,15404.41983833209,15063.755768880881,14717.319370180921,14365.567710309122,14007.38611701929,13644.49437040637,13275.309766705468,12900.467173981022,12519.427597557144,12133.537160411543,11740.949344990833,11343.050494894218,10939.255190293865,10529.640048481313,10114.290961118997,9693.303419650008,9265.968145899562,8833.165307755626,8394.154142952473,7948.991723623301,7498.661644044143,7042.373430542117,6579.237110967399,6111.264178967773,5636.579496736274,5156.266312191816,4670.443991132393,4178.120215921284,3669.369086794788,3155.101093298741,2634.251500615035,2106.884990811901,1573.07411011168,1032.8995423971792,486.4503814252894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.75,,,,,,,,,,,,,,,,,,,,,23223.273719589466,23415.653352306388,23598.614663827204,23772.22763773794,23936.50885100626,24091.54521710838,24237.4288801566,24374.138537607763,24505.112910405176,24627.271417300864,24740.562441013593,24845.161898665607,24940.975279269147,25028.077645349276,25106.543383654087,25176.349797737446,25237.575481479536,25290.250409436245,25334.36399248483,25369.953531993637,25397.092937340036,25415.705431935592,25425.90195431308,25427.65039036534,25420.988425713254,25405.947585824717,25382.48782100947,25350.68757991628,25310.530803408557,25262.027563178544,25205.189268209833,25140.028059408876,25066.556700490863,24986.38693181629,24901.137143539803,24810.81495854379,24715.42499222528,24614.967956151126,24509.439706420042,24398.86086931199,24283.229921173574,24162.538381110204,24036.816258129173,23906.0547430772,23770.17744366974,23629.32994728037,23483.36728688359,23332.389668751566,23176.368472504982,23015.261113593682,22849.107295259524,22677.85385668301,22501.542920420783,22320.228696191363,22133.720725038856,21942.18621426901,21745.691914209867,21544.008793446104,21337.1755279604,21125.241660511954,20908.268099322264,20686.13546155127,20458.89848929669,20226.62313959154,19988.940240004034,19746.342491284002,19498.68495586807,19245.532183632302,18987.442179300935,18724.234981071688,18455.693262557674,18182.17324564301,17903.133674921373,17618.937942681572,17329.66612250249,17035.409334816526,16735.517788084515,16430.40758215452,16120.157570488758,15804.435063293586,15483.730456731657,15157.699775604506,14826.414941485982,14489.349518815616,14146.929228038818,13798.731094392766,13445.354704817983,13086.360750160922,12721.244451576807,12351.233358647325,11975.240527461588,11593.309660637431,11206.154722576088,10813.21593247114,10414.562697024841,10010.27315135656,9600.43446942504,9184.368236459064,8762.907677980322,8336.167490769541,7903.424298494829,7464.737235288616,7020.173238011113,6569.807330008829,6113.722903523048,5652.011999686205,5184.775584964729,4711.0855559896445,4219.3858694936425,3720.9820746344485,3217.0437481047193,2706.5515866584683,2189.56154305127,1666.1369588577436,1137.608678702658,601.5701454573718,59.33471752463811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,,,,,,,,,,,,,,,,,,,,,,,22880.720185895607,23060.650045209946,23231.290808495793,23392.726951923774,23545.04951356638,23688.293724567426,23825.87909581642,23954.61522584802,24074.564648287447,24185.850699082384,24288.539419345583,24382.53643802642,24467.973936410348,24544.875813484738,24613.22065728318,24673.139429067687,24724.568593261338,24767.591705674167,24802.201518054255,24828.4773034458,24846.338622941028,24855.904292030897,24857.173109962692,24850.148537737907,24834.811282025094,24811.25435931103,24779.433102307677,24739.401908659554,24691.132213025357,24634.669152102513,24570.00718076056,24498.748682198064,24422.496044791642,24341.2515846909,24255.023579930872,24163.82912474268,24067.65081629931,23966.513763653686,23860.423496478536,23749.349511809043,23633.3406667852,23512.397629593906,23386.46699463998,23255.619248915005,23119.78707447844,22978.995970685344,22833.283333371313,22682.622709102714,22526.974209208922,22366.462577452177,22200.865150304424,22030.40609623386,21854.933334565023,21674.485030193166,21489.110537725224,21298.73548631772,21103.407887951937,20903.187040938134,20697.821189403432,20487.509299268397,20272.13772809818,20051.945232496448,19826.622013796325,19596.208943420446,19360.756790362033,19120.326657136706,18874.990411551986,18624.577456049832,18368.88217014555,18108.21596734149,17842.65868305879,17571.99906719556,17295.98576940603,17014.981274009977,16729.06891150074,16437.986985805448,16141.798181838752,15840.190067476713,15533.599726299333,15222.11871989385,14904.987971775605,14582.999879705647,14255.695775268752,13922.67982553834,13583.99452227629,13240.205088358322,12890.891477413825,12536.1222205878,12175.974773494978,11810.535835032402,11439.2928141812,11062.291612771507,10680.235271436759,10292.577664695695,9899.389763945954,9500.037210395705,9096.013597144301,8685.965314296227,8270.711553483401,7849.561209409156,7422.566442372263,6990.641998407184,6552.169742484322,6108.961448649548,5659.313686148729,5205.158069790923,4729.565765072839,4247.245911772261,3759.2686082490836,3265.7540200667063,2764.622407550545,2258.100753424944,1746.3364695297932,1227.0892021470936,701.5642411639637,169.83878228600224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.25,,,,,,,,,,,,,,,,,,,,,,,,22331.68680756514,22508.743082369445,22676.6348926543,22835.450887784104,22985.223070835415,23129.25435371143,23264.519524721978,23391.137823820332,23509.11110306506,23618.50728497392,23719.340169968225,23811.68556942389,23895.565513550242,23970.954060637283,24037.988670476956,24096.648909995103,24146.970643740333,24188.945128313197,24222.659346443965,24248.10811704048,24265.332452803825,24274.33324835268,24275.151895632935,24267.792495544658,24252.263357991436,24228.603857820417,24196.821084206855,24156.903016895227,24108.906727332393,24052.820296735263,23990.239344137477,23922.720944620403,23850.29743533005,23772.968111315942,23690.741978257727,23603.62525368081,23511.631969845537,23414.757555685974,23312.9951475332,23206.3816242747,23094.89556923913,22978.55887894678,22857.325280206587,22731.300631578597,22600.339592164994,22464.560403032126,22323.95041441756,22178.48542312956,22028.12831379798,21872.909544172526,21712.87070789731,21547.87382534621,21378.146906706806,21203.436341584766,21023.881602725232,20839.5376573867,20650.203786853042,20456.05086636812,20256.99273108034,20053.07903195216,19844.201853870545,19630.58236831086,19411.92881585569,19188.276863298554,18959.8784107325,18726.38486820852,18488.058057084687,18244.973591537884,17996.718528744248,17743.583565971727,17485.368787000625,17222.40670468411,16954.19623454025,16681.386502297122,16403.123442331034,16120.0870917203,15832.023492298576,15538.997773839652,15241.084481498256,14937.975189498633,14629.602684950594,14316.331194860832,13997.396993812403,13673.28352205575,13343.60470503135,13008.892991932036,12669.252145587692,12323.750918983991,11972.947182855336,11616.91954360655,11255.177847114886,10888.35849236558,10515.95029442494,10138.645109252851,9755.25323106764,9367.140100153156,8973.050485938067,8573.729205149648,8169.272894039641,7759.021388350564,7343.020380677772,6922.135188616965,6495.6609978551205,6063.6663220167175,5625.340708696487,5168.076652838165,4704.172070301014,4235.573027434766,3759.4821287007,3277.887209307002,2790.9069581776785,2296.5085927388427,1796.8716927220812,1292.1413180239833,780.1285544489365,262.0132591657675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5,,,,,,,,,,,,,,,,,,,,,,,,,,21942.67832781236,22108.045559424078,22264.402703064297,22414.938107417503,22556.791981999297,22690.019080877388,22814.680056633024,22930.77971525201,23038.4499791019,23137.645718254742,23228.447101468944,23310.878995122235,23385.025401118557,23450.809363697233,23508.37473062423,23557.755330409564,23598.889825236598,23631.869800763758,23656.646396790562,23673.353671672474,23681.946809453857,23682.470062080447,23674.92793849039,23659.329033719314,23635.715869403488,23604.06850780894,23564.454489470736,23516.85513827875,23462.8350362922,23403.959454388554,23340.241934377715,23271.704043178444,23198.341813840776,23120.164731349887,23037.18231753907,22949.40326566431,22856.82701446055,22759.46308586283,22657.332849334998,22550.421183892475,22438.716717425927,22322.268354881646,22201.0385647171,22075.049519715318,21944.284420234908,21808.715555067593,21668.426704967307,21523.400792004948,21373.608088371282,21219.00482703683,21059.61898166142,20895.488896448198,20726.663759076473,20552.987261783408,20374.602762569095,20191.323362037107,20003.30480340013,19810.605020312305,19612.996931356145,19410.666008804303,19203.511261463933,18991.580891869147,18774.749112814687,18553.249183394597,18326.752859502907,18095.502692813316,17859.56733406096,17618.556786234127,17372.986362672153,17122.44223904121,16866.96665731525,16606.610480575866,16341.433548880203,16071.505031964356,15796.58669850808,15516.72849541001,15231.988918006413,14942.078315388313,14647.658041177096,14347.970221346743,14042.667201296525,13732.594234516979,13417.43503630508,13096.821636790359,12771.254824406271,12440.351827226506,12104.167647464601,11762.765194787069,11416.215577295086,11064.050927239754,10707.43628803423,10344.770712392834,9977.253590448563,9604.376063922515,9226.202534312462,8842.805181831623,8454.26423000513,8059.963076171982,7660.660755540521,7255.713094362021,6845.937710689075,6430.6621017107755,6009.947481136063,5570.094214259661,5123.6662119623725,4672.449602508015,4214.769588425719,3751.585458453643,3282.9980499918674,2808.1181013713795,2326.9804156953833,1840.6813064274902,1348.2706880436745,848.6897299483899,344.19871888077614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,21525.232902882584,21682.334397005758,21830.77630149112,21970.61070964475,22101.960659412965,22224.825402323153,22339.274652645196,22445.381900626748,22543.103078489705,22632.522515681714,22713.725332869682,22786.739686819612,22851.54229818745,22908.171920266715,22956.66961472445,22997.127964137042,23029.487879760152,23053.843468205232,23070.146319015545,23078.48900452819,23078.8316772306,23071.22387783572,23055.71025638122,23032.295996648172,23000.958301870105,22961.743103924593,22916.220341778306,22865.905201381964,22810.79218913065,22750.936185110804,22686.328234166725,22616.989384982204,22542.90809010307,22464.102698968614,22380.58482305385,22292.361329751562,22199.431669993755,22101.800466129254,21999.48329335336,21892.483590669457,21780.797787232634,21664.44758402593,21543.389064339903,21417.679013250858,21287.258842973402,21152.201046302915,21012.49041026039,20868.03310053221,20718.98774244713,20565.257161220605,20406.78953315469,20243.700903011206,20075.94622043194,19903.46308103676,19726.2838076968,19544.450344315097,19358.014675006896,19166.76520319021,18970.87121278025,18770.390713425488,18565.067355547195,18355.09814888129,18140.364202198587,17920.909063293853,17696.785395221308,17467.845927946168,17234.35177707883,16995.92441244468,16752.832516162176,16505.144750032487,16252.413718306881,15995.207733103758,15733.051698097417,15466.279630399524,15194.661395138704,14917.925935115774,14636.653870377912,14350.140222788654,14058.785920249204,13762.300517012205,13460.73772824524,13154.15930222255,12842.635316359996,12525.80816659356,12204.170600830701,11877.350593471667,11545.4046117674,11207.895967412209,10865.88152007923,10518.42217735888,10166.1066651043,9808.460372096917,9445.533403244059,9077.382909642147,8704.701517049209,8326.32465555142,7942.940941306893,7553.949563348935,7160.093383441446,6760.744756702552,6356.703449122331,5934.19059917282,5505.997489496898,5071.363887291707,4631.980429633164,4187.125337099984,3735.9871488829813,3279.5040337673054,2816.8276188318487,2347.9862648043127,1875.0179461701773,1395.0397880968158,909.0741610577606,418.2616095770427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20930.900911795023,21085.993417028832,21232.496693007724,21370.5330572659,21500.163348924692,21621.389454033077,21734.348846684887,21839.053577009992,21935.460435362893,22023.778917279313,22103.85360545144,22175.83868895467,22239.768436710754,22295.679825745905,22343.503975533324,22383.39483475921,22415.342207652797,22439.342020351556,22455.443110889995,22463.64726882485,22464.004205600006,22456.478204288003,22441.200472263226,22418.09726800959,22387.183854087205,22350.05440941496,22308.198714582424,22261.629898504154,22210.361760669257,22154.408221539496,22093.78273670124,22028.497673577374,21958.563649331856,21883.988828376878,21804.775680733215,21720.936658636052,21632.480240166,21539.410086097017,21441.724148802314,21339.44979802118,21232.575422492777,21121.09107561047,21005.042314980208,20884.39350405971,20759.163891644464,20629.335224419116,20494.931044317746,20355.92608883504,20212.346961454277,20064.230227950564,19911.468698434466,19754.16516911983,19592.277697340643,19425.84464999489,19254.706381719297,19079.100498689757,18898.85790976234,18714.012075799666,18524.605509542293,18330.548053949602,18131.876652770796,17928.637137101792,17720.884592822036,17508.330550766623,17291.366127352238,17069.684545374286,16843.322158991024,16612.323519078258,16376.741710921062,16136.4031718972,15891.593171196822,15642.134437165216,15387.814611416889,15128.943831172917,14865.303137583847,14597.129718857574,14323.769331810796,14045.575668154288,13762.619099257317,13474.623585465826,13181.636644488579,12883.713346326876,12580.916595616996,12272.90598320184,11960.142647199733,11642.27222708489,11319.801282478817,10991.888370232147,10659.039239092752,10321.325901832512,9978.82838810487,9631.095068451861,9278.169841372095,8920.103207307577,8557.5466169367,8189.395115999003,7816.296127832466,7438.328975379729,7055.580778547657,6667.454643135614,6261.486882438905,5849.853918093802,5433.360292259393,5010.568878497084,4583.077946447906,4149.374217164281,3710.3124561898076,3265.975526958813,2816.454023718681,2360.9223370015607,1899.4098495339495,1431.9514002061696,959.5907685665879,481.42584350926336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19735.09219346801,19877.25360255639,20011.08796498131,20136.659976686748,20254.106134856032,20363.303330362807,20464.464243008624,20557.54361394915,20642.630429225304,20719.692090095534,20788.824968945166,20850.06559273461,20903.45325020702,20948.97324057754,20986.672441711027,21016.59841277544,21038.747279774518,21053.17033581703,21059.86951000994,21058.897139576333,21050.30195273637,21034.003739414784,21010.09954429526,20980.064419955164,20945.375478546943,20906.04479150341,20862.05652827768,20813.485503680855,20760.314017232165,20702.55567708239,20640.22306088268,20573.313110090134,20501.855126214603,20425.847925469177,20345.307954948894,20260.233785020602,20170.63709093184,20076.51700837365,19977.891289817035,19874.754586676427,19767.119707456484,19654.98364327539,19538.36556376993,19417.25912042792,19291.64817760246,19161.551689308548,19026.946735557704,18887.912133001493,18744.370735412016,18596.346282137532,18443.79684760661,18286.827322811216,18125.314430680653,17959.375044490956,17788.959632088336,17614.00053782599,17434.52598762083,17250.5727563984,17062.186533113723,16869.283656757652,16671.904449692564,16469.942923204973,16263.595207804203,16052.583526757593,15837.11202433113,15617.238577324988,15392.830126452885,15163.72426789668,14930.166584125665,14691.990825980261,14449.478697132105,14202.209263152745,13950.469684812182,13694.216582579797,13432.845644252735,13166.96281212966,12896.35052509937,12620.751504175983,12340.199864781589,12055.083157736753,11765.129260339447,11470.39445193523,11170.555452099921,10866.042979922982,10556.936088864342,10242.461112114011,9923.515022568354,9599.73996548909,9270.724289493235,8936.985455445429,8598.603020984949,8255.138304237713,7906.635723901309,7553.146107987981,7195.30577908922,6832.03962896936,6463.980042784155,6090.571018875155,5701.238419793139,5305.665606483919,4905.217206511588,4499.28065169695,4087.9040162237143,3671.901102641903,3249.8365367527804,2822.515700478143,2389.1860339112172,1951.561038272528,1507.1757291315007,1058.6793669524413,603.475294001284,143.42309475225193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
